category,pairID,pairLevel,video1,video1Level,video2,video2Level
Dancing,1663,high-medium,7353847513243307281,high,7275380211108039937,medium
Dancing,1664,low-high,7329049049066196226,low,7353847513243307281,high
Dancing,1665,viral-high,7339955182266109230,viral,7353847513243307281,high
Dancing,1666,high,7353847513243307281,high,7342244830598221098,high
Dancing,1667,viral-high,7338028323471133985,viral,7353847513243307281,high
Dancing,1668,high-low,7353847513243307281,high,7343358090756082990,low
Dancing,1669,viral,7278033898267823392,viral,7338028323471133985,viral
Dancing,1670,viral-low,7278033898267823392,viral,7343358090756082990,low
Dancing,1671,viral-medium,7338028323471133985,viral,7275380211108039937,medium
Dancing,1672,medium-low,7275380211108039937,medium,7343358090756082990,low
Dancing,1673,viral-low,7338028323471133985,viral,7329049049066196226,low
Dancing,1674,low,7329049049066196226,low,7343358090756082990,low
Dancing,1675,viral,7338028323471133985,viral,7339955182266109230,viral
Dancing,1676,viral-low,7339955182266109230,viral,7343358090756082990,low
Dancing,1677,high-viral,7342244830598221098,high,7338028323471133985,viral
Dancing,1678,low-high,7343358090756082990,low,7342244830598221098,high
Animals,1679,viral,7272492026237701419,viral,7349568170904063274,viral
Animals,1680,viral,7326954898703125792,viral,7349568170904063274,viral
Animals,1681,viral,7322902813137292550,viral,7349568170904063274,viral
Animals,1682,viral,7349568170904063274,viral,7354126776072670507,viral
Animals,1683,viral,7348608019388796206,viral,7349568170904063274,viral
Animals,1684,viral,7345719870123740459,viral,7349568170904063274,viral
Animals,1685,viral,7349568170904063274,viral,7344818041156275502,viral
Animals,1686,viral,7331292194206256427,viral,7349568170904063274,viral
Animals,1687,viral,7272165545024245034,viral,7349568170904063274,viral
Animals,1688,viral,7283215159533784366,viral,7349568170904063274,viral
Animals,1689,viral,7349568170904063274,viral,7282420601136991534,viral
Animals,1690,viral,7274582841378295086,viral,7349568170904063274,viral
Animals,1691,viral,7349568170904063274,viral,7316281749838023982,viral
Animals,1692,high-viral,7350443993605459243,high,7349568170904063274,viral
Animals,1693,viral,7348934135047572766,viral,7349568170904063274,viral
Animals,1694,viral,7347633281883442464,viral,7349568170904063274,viral
Animals,1695,viral,7349568170904063274,viral,7347417824446483754,viral
Animals,1696,viral,7337095859726748970,viral,7349568170904063274,viral
Animals,1697,viral-medium,7349568170904063274,viral,7273143027361680673,medium
Animals,1698,viral,7349568170904063274,viral,7269813292082760993,viral
Animals,1699,viral,7275278329828150535,viral,7349568170904063274,viral
Animals,1700,high-viral,7350768971638902059,high,7349568170904063274,viral
Animals,1701,medium-viral,7349598788538977579,medium,7349568170904063274,viral
Animals,1702,viral,7356782913809304878,viral,7349568170904063274,viral
Animals,1703,viral-high,7349568170904063274,viral,7341091099311721758,high
Animals,1704,viral-low,7349568170904063274,viral,7349547827795627306,low
Animals,1705,low-viral,7348208719735295265,low,7349568170904063274,viral
Animals,1706,medium-viral,7345953938010541354,medium,7349568170904063274,viral
Animals,1707,viral,7349568170904063274,viral,7342136857112628526,viral
Animals,1708,high-viral,7351005218949238049,high,7349568170904063274,viral
Animals,1709,very_low-viral,7349762669756419370,very_low,7349568170904063274,viral
Animals,1710,high-viral,7321307169545014561,high,7349568170904063274,viral
Animals,1711,medium-viral,7339107127874555169,medium,7349568170904063274,viral
Animals,1712,viral,7337892830313991467,viral,7349568170904063274,viral
Animals,1713,viral-high,7349568170904063274,viral,7346383083987553582,high
Animals,1714,viral,7341572232927333675,viral,7349568170904063274,viral
Animals,1715,viral,7358502418256022826,viral,7272492026237701419,viral
Animals,1716,viral,7358502418256022826,viral,7326954898703125792,viral
Animals,1717,viral,7322902813137292550,viral,7358502418256022826,viral
Animals,1718,viral,7358502418256022826,viral,7354126776072670507,viral
Animals,1719,viral,7348608019388796206,viral,7358502418256022826,viral
Animals,1720,viral,7358502418256022826,viral,7345719870123740459,viral
Animals,1721,viral,7344818041156275502,viral,7358502418256022826,viral
Animals,1722,viral,7358502418256022826,viral,7331292194206256427,viral
Animals,1723,viral,7358502418256022826,viral,7272165545024245034,viral
Animals,1724,viral,7358502418256022826,viral,7283215159533784366,viral
Animals,1725,viral,7282420601136991534,viral,7358502418256022826,viral
Animals,1726,viral,7274582841378295086,viral,7358502418256022826,viral
Animals,1727,viral,7358502418256022826,viral,7316281749838023982,viral
Animals,1728,viral-high,7358502418256022826,viral,7350443993605459243,high
Animals,1729,viral,7348934135047572766,viral,7358502418256022826,viral
Animals,1730,viral,7358502418256022826,viral,7347633281883442464,viral
Animals,1731,viral,7358502418256022826,viral,7347417824446483754,viral
Animals,1732,viral,7337095859726748970,viral,7358502418256022826,viral
Animals,1733,viral-medium,7358502418256022826,viral,7273143027361680673,medium
Animals,1734,viral,7269813292082760993,viral,7358502418256022826,viral
Animals,1735,viral,7358502418256022826,viral,7275278329828150535,viral
Animals,1736,high-viral,7350768971638902059,high,7358502418256022826,viral
Animals,1737,medium-viral,7349598788538977579,medium,7358502418256022826,viral
Animals,1738,viral,7356782913809304878,viral,7358502418256022826,viral
Animals,1739,viral-high,7358502418256022826,viral,7341091099311721758,high
Animals,1740,viral-low,7358502418256022826,viral,7349547827795627306,low
Animals,1741,low-viral,7348208719735295265,low,7358502418256022826,viral
Animals,1742,viral-medium,7358502418256022826,viral,7345953938010541354,medium
Animals,1743,viral,7358502418256022826,viral,7342136857112628526,viral
Animals,1744,high-viral,7351005218949238049,high,7358502418256022826,viral
Animals,1745,very_low-viral,7349762669756419370,very_low,7358502418256022826,viral
Animals,1746,high-viral,7321307169545014561,high,7358502418256022826,viral
Animals,1747,viral-medium,7358502418256022826,viral,7339107127874555169,medium
Animals,1748,viral,7358502418256022826,viral,7337892830313991467,viral
Animals,1749,high-viral,7346383083987553582,high,7358502418256022826,viral
Animals,1750,viral,7358502418256022826,viral,7341572232927333675,viral
Animals,1751,viral,7357535146410593578,viral,7272492026237701419,viral
Animals,1752,viral,7357535146410593578,viral,7326954898703125792,viral
Animals,1753,viral,7322902813137292550,viral,7357535146410593578,viral
Animals,1754,viral,7354126776072670507,viral,7357535146410593578,viral
Animals,1755,viral,7348608019388796206,viral,7357535146410593578,viral
Animals,1756,viral,7345719870123740459,viral,7357535146410593578,viral
Animals,1757,viral,7344818041156275502,viral,7357535146410593578,viral
Animals,1758,viral,7331292194206256427,viral,7357535146410593578,viral
Animals,1759,viral,7272165545024245034,viral,7357535146410593578,viral
Animals,1760,viral,7283215159533784366,viral,7357535146410593578,viral
Animals,1761,viral,7282420601136991534,viral,7357535146410593578,viral
Animals,1762,viral,7274582841378295086,viral,7357535146410593578,viral
Animals,1763,viral,7316281749838023982,viral,7357535146410593578,viral
Animals,1764,viral-high,7357535146410593578,viral,7350443993605459243,high
Animals,1765,viral,7357535146410593578,viral,7348934135047572766,viral
Animals,1766,viral,7357535146410593578,viral,7347633281883442464,viral
Animals,1767,viral,7347417824446483754,viral,7357535146410593578,viral
Animals,1768,viral,7357535146410593578,viral,7337095859726748970,viral
Animals,1769,medium-viral,7273143027361680673,medium,7357535146410593578,viral
Animals,1770,viral,7357535146410593578,viral,7269813292082760993,viral
Animals,1771,viral,7357535146410593578,viral,7275278329828150535,viral
Animals,1772,high-viral,7350768971638902059,high,7357535146410593578,viral
Animals,1773,viral-medium,7357535146410593578,viral,7349598788538977579,medium
Animals,1774,viral,7356782913809304878,viral,7357535146410593578,viral
Animals,1775,viral-high,7357535146410593578,viral,7341091099311721758,high
Animals,1776,low-viral,7349547827795627306,low,7357535146410593578,viral
Animals,1777,low-viral,7348208719735295265,low,7357535146410593578,viral
Animals,1778,viral-medium,7357535146410593578,viral,7345953938010541354,medium
Animals,1779,viral,7342136857112628526,viral,7357535146410593578,viral
Animals,1780,viral-high,7357535146410593578,viral,7351005218949238049,high
Animals,1781,very_low-viral,7349762669756419370,very_low,7357535146410593578,viral
Animals,1782,viral-high,7357535146410593578,viral,7321307169545014561,high
Animals,1783,viral-medium,7357535146410593578,viral,7339107127874555169,medium
Animals,1784,viral,7337892830313991467,viral,7357535146410593578,viral
Animals,1785,high-viral,7346383083987553582,high,7357535146410593578,viral
Animals,1786,viral,7341572232927333675,viral,7357535146410593578,viral
Animals,1787,viral,7272492026237701419,viral,7341011712507677984,viral
Animals,1788,viral,7326954898703125792,viral,7341011712507677984,viral
Animals,1789,viral,7322902813137292550,viral,7341011712507677984,viral
Animals,1790,viral,7354126776072670507,viral,7341011712507677984,viral
Animals,1791,viral,7348608019388796206,viral,7341011712507677984,viral
Animals,1792,viral,7341011712507677984,viral,7345719870123740459,viral
Animals,1793,viral,7341011712507677984,viral,7344818041156275502,viral
Animals,1794,viral,7331292194206256427,viral,7341011712507677984,viral
Animals,1795,viral,7272165545024245034,viral,7341011712507677984,viral
Animals,1796,viral,7341011712507677984,viral,7283215159533784366,viral
Animals,1797,viral,7341011712507677984,viral,7282420601136991534,viral
Animals,1798,viral,7274582841378295086,viral,7341011712507677984,viral
Animals,1799,viral,7316281749838023982,viral,7341011712507677984,viral
Animals,1800,viral-high,7341011712507677984,viral,7350443993605459243,high
Animals,1801,viral,7348934135047572766,viral,7341011712507677984,viral
Animals,1802,viral,7341011712507677984,viral,7347633281883442464,viral
Animals,1803,viral,7347417824446483754,viral,7341011712507677984,viral
Animals,1804,viral,7341011712507677984,viral,7337095859726748970,viral
Animals,1805,viral-medium,7341011712507677984,viral,7273143027361680673,medium
Animals,1806,viral,7269813292082760993,viral,7341011712507677984,viral
Animals,1807,viral,7275278329828150535,viral,7341011712507677984,viral
Animals,1808,high-viral,7350768971638902059,high,7341011712507677984,viral
Animals,1809,viral-medium,7341011712507677984,viral,7349598788538977579,medium
Animals,1810,viral,7341011712507677984,viral,7356782913809304878,viral
Animals,1811,high-viral,7341091099311721758,high,7341011712507677984,viral
Animals,1812,viral-low,7341011712507677984,viral,7349547827795627306,low
Animals,1813,viral-low,7341011712507677984,viral,7348208719735295265,low
Animals,1814,medium-viral,7345953938010541354,medium,7341011712507677984,viral
Animals,1815,viral,7341011712507677984,viral,7342136857112628526,viral
Animals,1816,viral-high,7341011712507677984,viral,7351005218949238049,high
Animals,1817,viral-very_low,7341011712507677984,viral,7349762669756419370,very_low
Animals,1818,viral-high,7341011712507677984,viral,7321307169545014561,high
Animals,1819,medium-viral,7339107127874555169,medium,7341011712507677984,viral
Animals,1820,viral,7337892830313991467,viral,7341011712507677984,viral
Animals,1821,high-viral,7346383083987553582,high,7341011712507677984,viral
Animals,1822,viral,7341572232927333675,viral,7341011712507677984,viral
Animals,1823,viral,7272492026237701419,viral,7340828738180893995,viral
Animals,1824,viral,7340828738180893995,viral,7326954898703125792,viral
Animals,1825,viral,7322902813137292550,viral,7340828738180893995,viral
Animals,1826,viral,7354126776072670507,viral,7340828738180893995,viral
Animals,1827,viral,7340828738180893995,viral,7348608019388796206,viral
Animals,1828,viral,7345719870123740459,viral,7340828738180893995,viral
Animals,1829,viral,7340828738180893995,viral,7344818041156275502,viral
Animals,1830,viral,7340828738180893995,viral,7331292194206256427,viral
Animals,1831,viral,7272165545024245034,viral,7340828738180893995,viral
Animals,1832,viral,7340828738180893995,viral,7283215159533784366,viral
Animals,1833,viral,7340828738180893995,viral,7282420601136991534,viral
Animals,1834,viral,7274582841378295086,viral,7340828738180893995,viral
Animals,1835,viral,7316281749838023982,viral,7340828738180893995,viral
Animals,1836,viral-high,7340828738180893995,viral,7350443993605459243,high
Animals,1837,viral,7340828738180893995,viral,7348934135047572766,viral
Animals,1838,viral,7340828738180893995,viral,7347633281883442464,viral
Animals,1839,viral,7347417824446483754,viral,7340828738180893995,viral
Animals,1840,viral,7337095859726748970,viral,7340828738180893995,viral
Animals,1841,viral-medium,7340828738180893995,viral,7273143027361680673,medium
Animals,1842,viral,7269813292082760993,viral,7340828738180893995,viral
Animals,1843,viral,7340828738180893995,viral,7275278329828150535,viral
Animals,1844,viral-high,7340828738180893995,viral,7350768971638902059,high
Animals,1845,medium-viral,7349598788538977579,medium,7340828738180893995,viral
Animals,1846,viral,7356782913809304878,viral,7340828738180893995,viral
Animals,1847,high-viral,7341091099311721758,high,7340828738180893995,viral
Animals,1848,low-viral,7349547827795627306,low,7340828738180893995,viral
Animals,1849,low-viral,7348208719735295265,low,7340828738180893995,viral
Animals,1850,viral-medium,7340828738180893995,viral,7345953938010541354,medium
Animals,1851,viral,7342136857112628526,viral,7340828738180893995,viral
Animals,1852,viral-high,7340828738180893995,viral,7351005218949238049,high
Animals,1853,viral-very_low,7340828738180893995,viral,7349762669756419370,very_low
Animals,1854,viral-high,7340828738180893995,viral,7321307169545014561,high
Animals,1855,viral-medium,7340828738180893995,viral,7339107127874555169,medium
Animals,1856,viral,7337892830313991467,viral,7340828738180893995,viral
Animals,1857,high-viral,7346383083987553582,high,7340828738180893995,viral
Animals,1858,viral,7341572232927333675,viral,7340828738180893995,viral
Animals,1859,viral,7272492026237701419,viral,7337433492822723873,viral
Animals,1860,viral,7326954898703125792,viral,7337433492822723873,viral
Animals,1861,viral,7337433492822723873,viral,7322902813137292550,viral
Animals,1862,viral,7354126776072670507,viral,7337433492822723873,viral
Animals,1863,viral,7348608019388796206,viral,7337433492822723873,viral
Animals,1864,viral,7337433492822723873,viral,7345719870123740459,viral
Animals,1865,viral,7344818041156275502,viral,7337433492822723873,viral
Animals,1866,viral,7331292194206256427,viral,7337433492822723873,viral
Animals,1867,viral,7272165545024245034,viral,7337433492822723873,viral
Animals,1868,viral,7283215159533784366,viral,7337433492822723873,viral
Animals,1869,viral,7337433492822723873,viral,7282420601136991534,viral
Animals,1870,viral,7274582841378295086,viral,7337433492822723873,viral
Animals,1871,viral,7337433492822723873,viral,7316281749838023982,viral
Animals,1872,viral-high,7337433492822723873,viral,7350443993605459243,high
Animals,1873,viral,7348934135047572766,viral,7337433492822723873,viral
Animals,1874,viral,7337433492822723873,viral,7347633281883442464,viral
Animals,1875,viral,7347417824446483754,viral,7337433492822723873,viral
Animals,1876,viral,7337433492822723873,viral,7337095859726748970,viral
Animals,1877,viral-medium,7337433492822723873,viral,7273143027361680673,medium
Animals,1878,viral,7269813292082760993,viral,7337433492822723873,viral
Animals,1879,viral,7275278329828150535,viral,7337433492822723873,viral
Animals,1880,high-viral,7350768971638902059,high,7337433492822723873,viral
Animals,1881,viral-medium,7337433492822723873,viral,7349598788538977579,medium
Animals,1882,viral,7356782913809304878,viral,7337433492822723873,viral
Animals,1883,viral-high,7337433492822723873,viral,7341091099311721758,high
Animals,1884,low-viral,7349547827795627306,low,7337433492822723873,viral
Animals,1885,low-viral,7348208719735295265,low,7337433492822723873,viral
Animals,1886,medium-viral,7345953938010541354,medium,7337433492822723873,viral
Animals,1887,viral,7337433492822723873,viral,7342136857112628526,viral
Animals,1888,viral-high,7337433492822723873,viral,7351005218949238049,high
Animals,1889,very_low-viral,7349762669756419370,very_low,7337433492822723873,viral
Animals,1890,viral-high,7337433492822723873,viral,7321307169545014561,high
Animals,1891,viral-medium,7337433492822723873,viral,7339107127874555169,medium
Animals,1892,viral,7337433492822723873,viral,7337892830313991467,viral
Animals,1893,high-viral,7346383083987553582,high,7337433492822723873,viral
Animals,1894,viral,7337433492822723873,viral,7341572232927333675,viral
Animals,1895,viral,7334565653854096682,viral,7272492026237701419,viral
Animals,1896,viral,7334565653854096682,viral,7326954898703125792,viral
Animals,1897,viral,7334565653854096682,viral,7322902813137292550,viral
Animals,1898,viral,7354126776072670507,viral,7334565653854096682,viral
Animals,1899,viral,7348608019388796206,viral,7334565653854096682,viral
Animals,1900,viral,7334565653854096682,viral,7345719870123740459,viral
Animals,1901,viral,7344818041156275502,viral,7334565653854096682,viral
Animals,1902,viral,7331292194206256427,viral,7334565653854096682,viral
Animals,1903,viral,7272165545024245034,viral,7334565653854096682,viral
Animals,1904,viral,7334565653854096682,viral,7283215159533784366,viral
Animals,1905,viral,7282420601136991534,viral,7334565653854096682,viral
Animals,1906,viral,7334565653854096682,viral,7274582841378295086,viral
Animals,1907,viral,7316281749838023982,viral,7334565653854096682,viral
Animals,1908,viral-high,7334565653854096682,viral,7350443993605459243,high
Animals,1909,viral,7334565653854096682,viral,7348934135047572766,viral
Animals,1910,viral,7347633281883442464,viral,7334565653854096682,viral
Animals,1911,viral,7334565653854096682,viral,7347417824446483754,viral
Animals,1912,viral,7337095859726748970,viral,7334565653854096682,viral
Animals,1913,viral-medium,7334565653854096682,viral,7273143027361680673,medium
Animals,1914,viral,7334565653854096682,viral,7269813292082760993,viral
Animals,1915,viral,7334565653854096682,viral,7275278329828150535,viral
Animals,1916,viral-high,7334565653854096682,viral,7350768971638902059,high
Animals,1917,viral-medium,7334565653854096682,viral,7349598788538977579,medium
Animals,1918,viral,7356782913809304878,viral,7334565653854096682,viral
Animals,1919,viral-high,7334565653854096682,viral,7341091099311721758,high
Animals,1920,low-viral,7349547827795627306,low,7334565653854096682,viral
Animals,1921,viral-low,7334565653854096682,viral,7348208719735295265,low
Animals,1922,viral-medium,7334565653854096682,viral,7345953938010541354,medium
Animals,1923,viral,7342136857112628526,viral,7334565653854096682,viral
Animals,1924,viral-high,7334565653854096682,viral,7351005218949238049,high
Animals,1925,very_low-viral,7349762669756419370,very_low,7334565653854096682,viral
Animals,1926,high-viral,7321307169545014561,high,7334565653854096682,viral
Animals,1927,viral-medium,7334565653854096682,viral,7339107127874555169,medium
Animals,1928,viral,7337892830313991467,viral,7334565653854096682,viral
Animals,1929,viral-high,7334565653854096682,viral,7346383083987553582,high
Animals,1930,viral,7334565653854096682,viral,7341572232927333675,viral
Animals,1931,viral,7342105814787788065,viral,7272492026237701419,viral
Animals,1932,viral,7326954898703125792,viral,7342105814787788065,viral
Animals,1933,viral,7322902813137292550,viral,7342105814787788065,viral
Animals,1934,viral,7342105814787788065,viral,7354126776072670507,viral
Animals,1935,viral,7348608019388796206,viral,7342105814787788065,viral
Animals,1936,viral,7342105814787788065,viral,7345719870123740459,viral
Animals,1937,viral,7342105814787788065,viral,7344818041156275502,viral
Animals,1938,viral,7342105814787788065,viral,7331292194206256427,viral
Animals,1939,viral,7272165545024245034,viral,7342105814787788065,viral
Animals,1940,viral,7283215159533784366,viral,7342105814787788065,viral
Animals,1941,viral,7342105814787788065,viral,7282420601136991534,viral
Animals,1942,viral,7274582841378295086,viral,7342105814787788065,viral
Animals,1943,viral,7342105814787788065,viral,7316281749838023982,viral
Animals,1944,high-viral,7350443993605459243,high,7342105814787788065,viral
Animals,1945,viral,7348934135047572766,viral,7342105814787788065,viral
Animals,1946,viral,7347633281883442464,viral,7342105814787788065,viral
Animals,1947,viral,7342105814787788065,viral,7347417824446483754,viral
Animals,1948,viral,7337095859726748970,viral,7342105814787788065,viral
Animals,1949,viral-medium,7342105814787788065,viral,7273143027361680673,medium
Animals,1950,viral,7269813292082760993,viral,7342105814787788065,viral
Animals,1951,viral,7275278329828150535,viral,7342105814787788065,viral
Animals,1952,viral-high,7342105814787788065,viral,7350768971638902059,high
Animals,1953,medium-viral,7349598788538977579,medium,7342105814787788065,viral
Animals,1954,viral,7342105814787788065,viral,7356782913809304878,viral
Animals,1955,high-viral,7341091099311721758,high,7342105814787788065,viral
Animals,1956,viral-low,7342105814787788065,viral,7349547827795627306,low
Animals,1957,viral-low,7342105814787788065,viral,7348208719735295265,low
Animals,1958,viral-medium,7342105814787788065,viral,7345953938010541354,medium
Animals,1959,viral,7342136857112628526,viral,7342105814787788065,viral
Animals,1960,high-viral,7351005218949238049,high,7342105814787788065,viral
Animals,1961,very_low-viral,7349762669756419370,very_low,7342105814787788065,viral
Animals,1962,high-viral,7321307169545014561,high,7342105814787788065,viral
Animals,1963,medium-viral,7339107127874555169,medium,7342105814787788065,viral
Animals,1964,viral,7342105814787788065,viral,7337892830313991467,viral
Animals,1965,viral-high,7342105814787788065,viral,7346383083987553582,high
Animals,1966,viral,7341572232927333675,viral,7342105814787788065,viral
Animals,1967,viral,7272165545024245034,viral,7272492026237701419,viral
Animals,1968,viral,7283215159533784366,viral,7272492026237701419,viral
Animals,1969,viral,7272492026237701419,viral,7282420601136991534,viral
Animals,1970,viral,7272492026237701419,viral,7274582841378295086,viral
Animals,1971,viral,7272492026237701419,viral,7316281749838023982,viral
Animals,1972,high-viral,7350443993605459243,high,7272492026237701419,viral
Animals,1973,viral,7272492026237701419,viral,7348934135047572766,viral
Animals,1974,viral,7272492026237701419,viral,7347633281883442464,viral
Animals,1975,viral,7347417824446483754,viral,7272492026237701419,viral
Animals,1976,viral,7272492026237701419,viral,7337095859726748970,viral
Animals,1977,viral-medium,7272492026237701419,viral,7273143027361680673,medium
Animals,1978,viral,7269813292082760993,viral,7272492026237701419,viral
Animals,1979,viral,7275278329828150535,viral,7272492026237701419,viral
Animals,1980,high-viral,7350768971638902059,high,7272492026237701419,viral
Animals,1981,viral-medium,7272492026237701419,viral,7349598788538977579,medium
Animals,1982,viral,7272492026237701419,viral,7356782913809304878,viral
Animals,1983,viral-high,7272492026237701419,viral,7341091099311721758,high
Animals,1984,viral-low,7272492026237701419,viral,7349547827795627306,low
Animals,1985,low-viral,7348208719735295265,low,7272492026237701419,viral
Animals,1986,medium-viral,7345953938010541354,medium,7272492026237701419,viral
Animals,1987,viral,7272492026237701419,viral,7342136857112628526,viral
Animals,1988,viral-high,7272492026237701419,viral,7351005218949238049,high
Animals,1989,very_low-viral,7349762669756419370,very_low,7272492026237701419,viral
Animals,1990,viral-high,7272492026237701419,viral,7321307169545014561,high
Animals,1991,medium-viral,7339107127874555169,medium,7272492026237701419,viral
Animals,1992,viral,7272492026237701419,viral,7337892830313991467,viral
Animals,1993,high-viral,7346383083987553582,high,7272492026237701419,viral
Animals,1994,viral,7341572232927333675,viral,7272492026237701419,viral
Animals,1995,viral,7272165545024245034,viral,7326954898703125792,viral
Animals,1996,viral,7326954898703125792,viral,7283215159533784366,viral
Animals,1997,viral,7282420601136991534,viral,7326954898703125792,viral
Animals,1998,viral,7274582841378295086,viral,7326954898703125792,viral
Animals,1999,viral,7316281749838023982,viral,7326954898703125792,viral
Animals,2000,high-viral,7350443993605459243,high,7326954898703125792,viral
Animals,2001,viral,7326954898703125792,viral,7348934135047572766,viral
Animals,2002,viral,7347633281883442464,viral,7326954898703125792,viral
Animals,2003,viral,7326954898703125792,viral,7347417824446483754,viral
Animals,2004,viral,7337095859726748970,viral,7326954898703125792,viral
Animals,2005,viral-medium,7326954898703125792,viral,7273143027361680673,medium
Animals,2006,viral,7326954898703125792,viral,7269813292082760993,viral
Animals,2007,viral,7326954898703125792,viral,7275278329828150535,viral
Animals,2008,viral-high,7326954898703125792,viral,7350768971638902059,high
Animals,2009,medium-viral,7349598788538977579,medium,7326954898703125792,viral
Animals,2010,viral,7356782913809304878,viral,7326954898703125792,viral
Animals,2011,viral-high,7326954898703125792,viral,7341091099311721758,high
Animals,2012,low-viral,7349547827795627306,low,7326954898703125792,viral
Animals,2013,low-viral,7348208719735295265,low,7326954898703125792,viral
Animals,2014,medium-viral,7345953938010541354,medium,7326954898703125792,viral
Animals,2015,viral,7342136857112628526,viral,7326954898703125792,viral
Animals,2016,high-viral,7351005218949238049,high,7326954898703125792,viral
Animals,2017,very_low-viral,7349762669756419370,very_low,7326954898703125792,viral
Animals,2018,high-viral,7321307169545014561,high,7326954898703125792,viral
Animals,2019,viral-medium,7326954898703125792,viral,7339107127874555169,medium
Animals,2020,viral,7337892830313991467,viral,7326954898703125792,viral
Animals,2021,high-viral,7346383083987553582,high,7326954898703125792,viral
Animals,2022,viral,7326954898703125792,viral,7341572232927333675,viral
Animals,2023,viral,7322902813137292550,viral,7272165545024245034,viral
Animals,2024,viral,7322902813137292550,viral,7283215159533784366,viral
Animals,2025,viral,7282420601136991534,viral,7322902813137292550,viral
Animals,2026,viral,7322902813137292550,viral,7274582841378295086,viral
Animals,2027,viral,7322902813137292550,viral,7316281749838023982,viral
Animals,2028,high-viral,7350443993605459243,high,7322902813137292550,viral
Animals,2029,viral,7348934135047572766,viral,7322902813137292550,viral
Animals,2030,viral,7322902813137292550,viral,7347633281883442464,viral
Animals,2031,viral,7322902813137292550,viral,7347417824446483754,viral
Animals,2032,viral,7337095859726748970,viral,7322902813137292550,viral
Animals,2033,medium-viral,7273143027361680673,medium,7322902813137292550,viral
Animals,2034,viral,7322902813137292550,viral,7269813292082760993,viral
Animals,2035,viral,7275278329828150535,viral,7322902813137292550,viral
Animals,2036,viral-high,7322902813137292550,viral,7350768971638902059,high
Animals,2037,viral-medium,7322902813137292550,viral,7349598788538977579,medium
Animals,2038,viral,7322902813137292550,viral,7356782913809304878,viral
Animals,2039,viral-high,7322902813137292550,viral,7341091099311721758,high
Animals,2040,low-viral,7349547827795627306,low,7322902813137292550,viral
Animals,2041,viral-low,7322902813137292550,viral,7348208719735295265,low
Animals,2042,viral-medium,7322902813137292550,viral,7345953938010541354,medium
Animals,2043,viral,7322902813137292550,viral,7342136857112628526,viral
Animals,2044,high-viral,7351005218949238049,high,7322902813137292550,viral
Animals,2045,very_low-viral,7349762669756419370,very_low,7322902813137292550,viral
Animals,2046,high-viral,7321307169545014561,high,7322902813137292550,viral
Animals,2047,viral-medium,7322902813137292550,viral,7339107127874555169,medium
Animals,2048,viral,7322902813137292550,viral,7337892830313991467,viral
Animals,2049,high-viral,7346383083987553582,high,7322902813137292550,viral
Animals,2050,viral,7341572232927333675,viral,7322902813137292550,viral
Animals,2051,viral,7354126776072670507,viral,7272165545024245034,viral
Animals,2052,viral,7283215159533784366,viral,7354126776072670507,viral
Animals,2053,viral,7354126776072670507,viral,7282420601136991534,viral
Animals,2054,viral,7354126776072670507,viral,7274582841378295086,viral
Animals,2055,viral,7354126776072670507,viral,7316281749838023982,viral
Animals,2056,high-viral,7350443993605459243,high,7354126776072670507,viral
Animals,2057,viral,7348934135047572766,viral,7354126776072670507,viral
Animals,2058,viral,7354126776072670507,viral,7347633281883442464,viral
Animals,2059,viral,7347417824446483754,viral,7354126776072670507,viral
Animals,2060,viral,7354126776072670507,viral,7337095859726748970,viral
Animals,2061,viral-medium,7354126776072670507,viral,7273143027361680673,medium
Animals,2062,viral,7354126776072670507,viral,7269813292082760993,viral
Animals,2063,viral,7275278329828150535,viral,7354126776072670507,viral
Animals,2064,viral-high,7354126776072670507,viral,7350768971638902059,high
Animals,2065,viral-medium,7354126776072670507,viral,7349598788538977579,medium
Animals,2066,viral,7356782913809304878,viral,7354126776072670507,viral
Animals,2067,high-viral,7341091099311721758,high,7354126776072670507,viral
Animals,2068,viral-low,7354126776072670507,viral,7349547827795627306,low
Animals,2069,low-viral,7348208719735295265,low,7354126776072670507,viral
Animals,2070,medium-viral,7345953938010541354,medium,7354126776072670507,viral
Animals,2071,viral,7342136857112628526,viral,7354126776072670507,viral
Animals,2072,high-viral,7351005218949238049,high,7354126776072670507,viral
Animals,2073,very_low-viral,7349762669756419370,very_low,7354126776072670507,viral
Animals,2074,viral-high,7354126776072670507,viral,7321307169545014561,high
Animals,2075,medium-viral,7339107127874555169,medium,7354126776072670507,viral
Animals,2076,viral,7354126776072670507,viral,7337892830313991467,viral
Animals,2077,high-viral,7346383083987553582,high,7354126776072670507,viral
Animals,2078,viral,7341572232927333675,viral,7354126776072670507,viral
Animals,2079,viral,7272165545024245034,viral,7348608019388796206,viral
Animals,2080,viral,7283215159533784366,viral,7348608019388796206,viral
Animals,2081,viral,7282420601136991534,viral,7348608019388796206,viral
Animals,2082,viral,7274582841378295086,viral,7348608019388796206,viral
Animals,2083,viral,7316281749838023982,viral,7348608019388796206,viral
Animals,2084,viral-high,7348608019388796206,viral,7350443993605459243,high
Animals,2085,viral,7348934135047572766,viral,7348608019388796206,viral
Animals,2086,viral,7348608019388796206,viral,7347633281883442464,viral
Animals,2087,viral,7348608019388796206,viral,7347417824446483754,viral
Animals,2088,viral,7337095859726748970,viral,7348608019388796206,viral
